Age,AgeA,AgeB,AgeC,AgeD,Ed,LowEd,HighEd,Wantsmore,MoreYes,MoreNo,CountNotusing,Using,Percentuse,UsingMultiClass,UsingBinom
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
25-29,0,1,0,0,high,0,1,yes,1,0,155,54,0.348387097,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,1
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
30-39,0,0,1,0,high,0,1,yes,1,0,118,46,0.389830508,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,1
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,1
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,1
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,1
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
<25,1,0,0,0,low,1,0,no,0,1,10,4,0.4,Med,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Med,1
