"","D","E","F"
"12236",-789.387957728468,-80290.0052629411,-0.0239220741204917
"12237",-3157.69680389203,-75632.0069544017,-0.229574847500771
"12238",-2378.2587060472,83138.500386849,-0.32857566094026
"12239",-2819.881737791,50223.6742526293,-0.893851566128433
"12240",-2842.33606646303,-20234.7289770842,-0.570237003266811
"12241",-3768.3489526622,-18779.8137310892,0.185923265293241
"12242",-452.491977997124,-3346.54268808663,-0.555599072948098
"12243",-1315.17325167079,-41029.8292525113,0.298856713343412
"12244",-4101.69080616906,55908.3834290504,-0.651842233259231
"12245",-745.373688079417,-67834.0473677963,-0.732351097278297
"12246",-808.490634686314,-2397.41806872189,0.637289080303162
"12247",-3569.39353328198,-5538.95547054708,0.79998074658215
"12248",-303.016501292586,82149.6906224638,-0.947953380644321
"12249",-658.229448017664,11118.8998445868,-0.978958294726908
"12250",-342.143230955116,-25684.7725715488,-0.168305401224643
"12251",-1963.07259539608,-23661.6176087409,0.203860372770578
"12252",-2768.06530880276,-83812.0878208429,-0.130323380231857
"12253",-1827.39160873462,23498.7925738096,0.709822795819491
"12254",-4946.63935881108,76924.9994307756,-0.75829394441098
"12255",-1908.84734622668,96759.2982109636,-0.164056535344571
"12256",-1010.06467286497,-72487.0664998889,0.431492469739169
"12257",-2955.74634247459,-88127.3557431996,0.529092740733176
"12258",-1720.37371664774,49828.0553612858,0.220651720184833
"12259",-1139.08855211921,-80690.9278035164,-0.33477680478245
"12260",-3456.93119952921,-57173.1645613909,-0.191752969752997
"12261",-4146.0264257621,-30067.3102028668,0.619708458893001
"12262",-2786.58973041456,45270.9478326142,0.398636165540665
"12263",-3854.16148174554,-85847.8291891515,-0.908526269253343
"12264",-1469.66904392466,-86431.4913284034,0.79094335064292
"12265",-908.7803988019,-58367.3826884478,0.45893136318773
"12266",-1280.29624721967,-18037.6331321895,0.557665502186865
"12267",-2748.83296261542,8876.83071196079,0.00816386518999934
"12268",-4780.38633482065,-71596.1177833378,-0.996578963473439
"12269",-1974.32899144478,-7520.72990871966,-0.302555757574737
"12270",-799.294858565554,17859.7053512931,-0.682566300034523
"12271",-3207.68365124241,83552.218740806,-0.33768567070365
"12272",-1355.99660454318,79948.1508787721,-0.456459768116474
"12273",-4130.90928012971,99784.7544495016,0.014257422182709
"12274",-4062.86632535048,93963.596271351,-0.683560314122587
"12275",-3546.32664779201,-78116.5840104222,0.0271569960750639
"12276",-3431.24766519759,11352.8641406447,-0.268050006590784
"12277",-1330.38566294126,-28459.496749565,-0.73972376389429
"12278",-774.353964696638,-80976.4301404357,-0.0663788318634033
"12279",-3842.25301574916,63217.1533536166,-0.381605433300138
"12280",-3782.59938142728,62370.3161720186,-0.128019733820111
"12281",-341.922352369875,40405.9711378068,-0.556150234304368
"12282",-3195.51545374561,-39348.0896018445,-0.591444587800652
"12283",-435.783899296075,-67497.0296677202,-0.415801378898323
"12284",-2298.94772784319,-40723.2021447271,0.858089883811772
"12285",82.5192909454927,90632.8611075878,0.299737794790417
"12286",-17.1098726801574,24472.5874159485,0.245211963076144
"12287",-2211.30995007697,-54271.1443733424,0.19677526364103
"12288",-3827.31765711214,23774.1111312062,0.11856190348044
"12289",-3480.15071926638,17621.7691972852,0.89897952741012
"12290",-2785.55676890537,-65064.905770123,-0.339754592161626
"12291",-4969.55375492107,19053.8356546313,-0.182291016448289
"12292",-4985.16939936671,96150.7377680391,0.0897251255810261
"12293",-2674.64675160591,-40664.8384872824,0.971296398900449
"12294",-111.388075561263,38786.9528960437,0.896463483572006
"12295",-2335.65906961448,94488.5632954538,0.366961976047605
"12296",-956.68373957742,-52490.8310268074,0.628403052687645
"12297",-1244.5778883528,-87128.6819223315,-0.821529489476234
"12298",-966.358058457263,82625.8948072791,-0.752439860254526
"12299",-324.424966960214,44322.0718763769,0.541017015464604
"12300",-2895.89212285355,-22737.2339460999,-0.668559134937823
"12301",-1196.53265487868,94244.9798341841,0.82518601976335
"12302",-3094.12492075935,-27986.0604088753,-0.92794820619747
"12303",-790.98414639011,67868.3562204242,-0.43054896267131
"12304",-2985.14314561617,-46510.2798771113,0.70015059504658
"12305",-1701.44279759843,91171.2530534714,-0.998014137148857
"12306",-3137.52126281615,99937.4565202743,-0.443395883776248
"12307",-1857.29346058797,11981.651512906,0.690157954115421
"12308",-4983.70245245751,-26086.2750001252,0.930147646460682
"12309",-2872.22902441863,-21001.7227567732,-0.952716442290694
"12310",-490.763098071329,-39988.0052544177,-0.877011694014072
"12311",-1273.17270534113,-6477.7176361531,-0.975726273376495
"12312",-2090.97274313681,70049.9357189983,-0.597545695025474
"12313",-4208.99058969226,37459.2895619571,0.975842990446836
"12314",-2641.78350728471,-33691.885555163,-0.0232384693808854
"12315",-621.019688178785,34677.6050515473,-0.265309330075979
"12316",-1990.99480928853,-62762.2904255986,0.664250995498151
"12317",-1634.32554914616,-12268.4070840478,-0.145379633642733
"12318",-3223.0710205622,-12568.4960745275,0.546898035798222
"12319",-3884.66608456802,-27511.0064540058,-0.918713827151805
"12320",-4380.74448232073,6158.72391499579,0.272655305452645
"12321",-2134.91839915514,355.979427695274,0.831400400958955
"12322",-2320.61826901045,46185.62287651,-0.136694935150445
"12323",-1827.80449101701,-51240.6091205776,0.473602248821408
"12324",-3494.40623144619,-33913.3865665644,-0.769454380031675
"12325",-3328.46006948967,47317.8728017956,0.569155910983682
"12326",-4593.76236523967,-90057.3878083378,0.455861057154834
"12327",-1778.4970697714,82862.1757216752,0.307459074538201
"12328",-530.111507838592,6195.08484378457,0.0247178953140974
"12329",-827.129363664426,96479.9718931317,-0.313560603652149
"12330",-2551.85102433898,72390.3636913747,-0.202110886573792
"12331",-4585.41342949029,-40510.2935153991,0.993699108250439
"12332",-1550.12779685203,86905.5255316198,-0.158232124056667
"12333",-1587.21144264564,58671.7288941145,0.484828525688499
"12334",-347.769896592945,3386.85130700469,-0.290093996096402
"12335",-4605.23774591275,76655.2085522562,0.645070194266737
"12336",-1089.58294538315,-84129.9404390156,-0.278051732573658
"12337",-621.428442932665,8613.91327343881,-0.677517727483064
"12338",-413.699413090944,58449.0138571709,-0.872849442064762
"12339",-2569.32596957777,59678.1150903553,0.803344775456935
"12340",44.119053799659,75579.9611099064,-0.865875292103738
"12341",-4595.51954295021,31167.269917205,-0.685210583731532
"12342",-119.89700528793,87181.040411815,0.841293907724321
"12343",-2595.03537933342,95108.5760723799,0.0807688827626407
"12344",-307.160434243269,-18044.1349279135,-0.278389473911375
"12345",-2785.96296117175,-88715.7163117081,-0.697869733441621
"12346",-484.252342185937,-58729.4991593808,-0.0724097532220185
"12347",-2449.49286733754,-86706.3826881349,-0.895206692628562
"12348",-928.211027849466,81015.6141407788,0.51707656076178
"12349",-1242.07286920864,-60993.657913059,-0.54093420272693
"12350",-2032.28900439572,92528.8038793951,-0.296779941301793
"12351",47.2727361368015,64955.519232899,-0.820784865878522
"12352",-116.217793338001,39994.3225551397,0.314541840925813
"12353",-4427.57353524212,-91731.7622806877,-0.19614632287994
"12354",-125.300089735538,28369.6484286338,0.936710217501968
"12355",-2302.14565524366,9098.81535917521,0.167756534181535
"12356",-240.804860857315,61003.4891869873,0.776077517773956
"12357",-537.030282267369,80742.4305006862,-0.648082435131073
"12358",-471.823925152421,97913.7608315796,0.721456323284656
"12359",-1230.80245903693,36359.5047034323,0.623028634581715
"12360",-3925.14615317341,-15666.3338188082,0.762805427890271
"12361",-4004.82401712798,98753.0059646815,0.851381073705852
"12362",-3645.28475911357,-2638.45389708877,-0.103700763080269
"12363",-2447.90088457521,46239.7277820855,0.775784058030695
"12364",99.4645778555423,98471.0157848895,-0.982328860089183
"12365",-1767.27571021765,-57583.8101096451,0.0714090187102556
"12366",-2376.86475322116,-18877.0126085728,0.653900429140776
"12367",-1304.71651914995,-2979.38981093466,0.191793186124414
"12368",-1290.57690668851,-3656.99739195406,0.0559836449101567
"12369",-1853.03591967095,21351.1620648205,0.905231431126595
"12370",-1200.99717068952,-616.05148948729,0.760599485598505
"12371",-1013.16800196655,50507.002742961,0.175302884075791
"12372",-3335.92650971841,64948.2102133334,-0.304949712473899
"12373",-3639.39735740423,32703.3767942339,0.735912572126836
"12374",-1896.3993887417,-84964.4870497286,0.682282397057861
"12375",-490.851977677085,39481.1220001429,-0.881514988373965
"12376",-1063.14903800376,-49297.3431013525,-0.428270424716175
"12377",-4621.80330732372,-82569.1803358495,-0.58742345077917
"12378",-1384.46230089758,19981.2777806073,-0.0659208120778203
"12379",-2473.18980176933,-17413.4365748614,-0.832344714552164
"12380",-3547.09895397536,52625.0373572111,-0.807995854411274
"12381",-711.340530472808,10368.3975990862,-0.122966760303825
"12382",-3129.73111083265,-8042.9385881871,-0.348764308728278
"12383",-2245.73642220348,17443.8042100519,-0.851173406466842
"12384",-2161.22372143436,-43027.9559455812,-0.0373026668094099
"12385",-1905.32851535827,-10378.2833553851,-0.538052016869187
"12386",-2497.3464474082,-36722.5331254303,-0.0438163634389639
"12387",-4750.081317476,-27112.544560805,0.127417313866317
"12388",-4746.99078062549,66760.9258554876,0.553448199760169
"12389",-4324.82562009245,70527.7222208679,-0.98414665972814
"12390",-2657.0291014621,-31443.5284584761,0.470381751190871
"12391",-773.923279182054,39769.887086004,0.0631747413426638
"12392",-2676.35416504927,-58738.4585756809,-0.997753139119595
"12393",-4271.48970726412,-83352.2744476795,0.593319314997643
"12394",-562.599250371568,40587.9973433912,0.636867443099618
"12395",-680.470889550634,-29815.0964081287,0.456983415409923
"12396",-1577.90830803569,29343.2512320578,0.895826773252338
"12397",-557.242778735235,-87390.6351625919,-0.113889455329627
"12398",-4922.90861688089,74728.4538578242,-0.573513439390808
"12399",-4514.0035858145,-49959.2473264784,-0.489064579363912
"12400",-3668.10507227201,88463.5141119361,0.280155126471072
"12401",-2445.51465061959,-36533.9309442788,-0.576538312714547
"12402",-4412.58749088738,95394.5332672447,-0.941805077251047
"12403",-4427.33375623357,16743.9677286893,-0.936204528901726
"12404",-2110.32051169313,10926.5902545303,0.418795183766633
"12405",-384.518495365046,-60799.505840987,0.577161436900496
"12406",-2483.54736198671,-16842.0330155641,0.0201442637480795
"12407",-4009.0545676183,-66101.7574369907,-0.186195740941912
"12408",-711.294320202433,14494.3561404943,0.372248182073236
"12409",-2228.33257233724,31764.4557449967,-0.671365077607334
"12410",-1324.52659346163,21416.9546030462,-0.734686580952257
"12411",-3783.09394507669,-95365.4303215444,0.219777669291943
"12412",-3899.96057143435,-27117.068413645,-0.684798337053508
"12413",-361.370257427916,-41869.5315718651,-0.107219899538904
"12414",-3117.57040487137,-82586.182653904,-0.770705330185592
"12415",-1137.14644308202,-33909.1305155307,0.374926270917058
"12416",-1376.32355443202,-9335.96082031727,-0.359158034902066
"12417",-1008.63322911318,-94560.3860542178,-0.215752303600311
"12418",-2249.17816827074,59610.81571877,0.911353121977299
"12419",-2186.43175521865,-71767.6962725818,-0.777703410945833
"12420",-3409.80610449333,-92262.7377789468,0.185630252119154
"12421",-3448.60371719114,-33702.9879447073,-0.33275697613135
"12422",-1108.76039757859,-61313.4561572224,-0.675741458311677
"12423",-520.831744349562,2934.94379147887,0.345036427490413
"12424",-4101.74435479566,-11286.7727410048,-0.213665709365159
"12425",-1828.26102108229,22365.9284412861,0.205423594452441
"12426",-1876.44028048962,-11437.9682112485,-0.353952034842223
"12427",-535.562759451568,71105.7083215564,0.51272640703246
"12428",-3273.95485728048,-3770.52817493677,-0.638382586184889
"12429",-2757.88118671626,-3631.60837441683,-0.514019124675542
"12430",-409.062282042578,41303.46220918,0.708592707756907
"12431",-47.2236071014777,65384.2737898231,0.112460088916123
"12432",-3700.02094549127,25949.9245323241,-0.93335851514712
"12433",-2010.22743096109,58845.138316974,-0.64154520444572
"12434",-1593.67150331382,-54053.9972949773,0.546822941396385
"12435",-3571.88540038187,5450.85058547556,-0.731665660627186
"12436",-1953.20433729794,-52042.1148277819,-0.594949542079121
"12437",-946.603754465468,-2289.02315720916,-0.403892841655761
"12438",-3817.12179959286,74131.0324054211,0.566636921372265
"12439",-185.947400424629,-42017.3540711403,-0.89662226010114
"12440",-1699.4378114352,83568.6236154288,-0.37182089779526
"12441",-2479.99054028187,-2935.2321755141,0.328818946611136
"12442",-342.518361075781,-72974.3371717632,-0.26554790046066
"12443",-2675.04717411939,3570.77098451555,-0.531708399299532
"12444",-338.526258477941,21688.9674775302,-0.974859543610364
"12445",-1786.3751407247,-45263.4883578867,-0.00471938773989677
"12446",-717.992999753915,-49084.5934487879,-0.442723135929555
"12447",-3157.06908826251,56201.6760464758,0.996939824894071
"12448",-4127.36794259399,79022.4826429039,-0.953524329233915
"12449",-4487.514909124,32965.5337147415,0.603945498820394
"12450",-172.359863901511,85078.2576017082,0.051725494209677
"12451",-3225.88650204707,-75353.5017836839,0.241909760981798
"12452",-2493.24877103791,-72613.99817653,0.301093242131174
"12453",-1324.40593806095,61779.9705360085,-0.0168562270700932
"12454",-1863.11170244589,6969.4603793323,0.143788992892951
"12455",-974.704897194169,12979.9282643944,0.637186813633889
"12456",-780.467948247679,49071.937520057,-0.598472119774669
"12457",-2984.60883491207,47869.785875082,0.401122814975679
"12458",-2075.15709523577,38704.8284057528,0.673530533909798
"12459",-3671.67186012957,27243.882464245,0.734459929633886
"12460",-1673.92330272123,-83747.2435552627,0.881564944516867
"12461",-3088.41084199958,-52649.3743993342,-0.0920575493946671
"12462",-1174.94370364584,-84130.7209804654,0.531664812471718
"12463",-564.648656151257,-51154.3168220669,-0.39060481544584
"12464",-2711.86769234482,18984.1956365854,0.077359480317682
"12465",-3838.25768213719,42056.9094829261,0.8765365537256
"12466",-2307.82547646668,-40670.6654466689,0.0955223520286381
"12467",-3933.34841679316,35838.2061589509,-0.3467643330805
"12468",-2852.9835582478,99900.9232502431,0.292131900321692
"12469",17.9102214053273,-74710.1235203445,-0.921015549916774
"12470",-2559.96590333525,-18903.2184891403,-0.357447555754334
"12471",-4607.8984427033,-10773.8324441016,0.417033014819026
"12472",-268.249333510175,-37680.7801425457,0.599770204164088
"12473",-303.378569614142,36818.5980711132,-0.717027475591749
"12474",-4422.73542229086,-28410.0265707821,0.925101421773434
"12475",-71.1513150250539,8788.04852254689,-0.249786742962897
"12476",-3652.42473036051,89228.494418785,0.00139363249763846
"12477",-3806.00270917639,691.728526726365,-0.0154951796866953
"12478",-4199.87690222915,211.307313293219,0.30163948982954
"12479",-4367.69773040432,40832.3962707072,-0.720404936000705
"12480",-1781.81070808787,94284.1731011868,-0.425456585362554
"12481",-3719.04624672607,-71620.3509364277,0.450950378086418
"12482",-1855.55752255023,-3119.00768429041,-0.472851736471057
"12483",-3153.87165008578,-67173.7142372876,0.632415349129587
"12484",-2605.13920816593,-94741.7522780597,-0.00742689659819007
"12485",-3572.1103661228,63164.9486254901,-0.878812874201685
"12486",-2915.55078835227,43761.8553172797,0.682280776556581
"12487",-1652.53648164216,57680.6091703475,0.185861429199576
"12488",-55.4174434859306,-52903.5616666079,-0.342698468826711
"12489",-2038.90000365209,-89265.6847834587,-0.384132321923971
"12490",-4672.22921398934,-76267.3213612288,0.142990763299167
"12491",-3102.04978620168,55544.2433338612,0.956288717221469
"12492",-795.591962011531,53478.8580145687,0.00887895049527287
"12493",-3445.10048804805,-28826.4651317149,-0.266386629547924
"12494",-2612.80920940917,-85569.6451850235,0.306985228322446
"12495",-4693.59511481598,-23224.669508636,0.503404192160815
"12496",-4952.88000500295,50414.3234807998,0.110691410955042
"12497",-3655.4790147813,-7064.69267606735,0.429253949783742
"12498",-1686.53927531559,98682.3410727084,0.907597833313048
"12499",-4977.44199032895,-32881.2058083713,-0.224704295396805
"12500",-917.426521354355,93469.4839641452,-0.061957745347172
"12501",-4878.23265548795,-17222.191626206,-0.532569873146713
"12502",-2193.08487283997,36244.9791748077,-0.617433200590312
"12503",-4935.32115670387,-9522.87064865232,-0.9799624835141
"12504",-4122.48135968111,2014.41533863544,0.201168996281922
"12505",-289.767243992537,-63807.1951922029,0.509918126743287
"12506",-4025.77430813108,-61138.2106784731,-0.893037513829768
"12507",-1368.61677234992,71762.4746728688,-0.21472755074501
"12508",-12.8165376838297,-57308.8298551738,9.28654335439205e-05
"12509",-1473.96969590336,54898.8031223416,0.852473092265427
"12510",-4493.66425571498,55987.7630323172,0.261798257473856
"12511",-4596.07406025752,84344.5291742682,0.899610969237983
"12512",-2621.60066466313,-26544.6692239493,-0.555224189069122
"12513",-4415.72160308715,-98104.0572281927,-0.499442232772708
"12514",-3647.5460664602,-53501.5244502574,0.878398663830012
"12515",-4967.65963849612,830.077938735485,-0.545445990748703
"12516",-828.210962563753,-1657.25885890424,0.0909215756691992
"12517",-1263.10769142583,-96379.9540884793,-0.938272565603256
"12518",-1702.94979792088,-77366.0431150347,0.348004100378603
"12519",-131.430332851596,9260.82436926663,-0.777350651100278
"12520",83.831861638464,2742.89711378515,-0.528449655510485
"12521",-3821.75622091163,36761.8862073869,-0.163131537847221
"12522",-2706.56357121188,-30938.4103864431,0.935177539475262
"12523",-1452.48520581517,-83607.3121987283,0.813897262327373
"12524",-3250.17457550857,-10049.8840678483,0.841659300494939
"12525",-947.221712931059,-90464.3499758095,-0.112726633436978
"12526",-3911.30152719561,22175.9730949998,0.230985389091074
"12527",-4168.48096698523,19475.7192395627,0.472649723291397
"12528",-819.64325949084,26483.4172092378,0.944133659824729
"12529",-3481.4753056271,-35258.7113622576,0.235390330664814
"12530",-4046.62299614865,-62901.4943726361,0.137202723417431
"12531",-532.792551349849,33779.254835099,-0.574712360743433
"12532",-1458.52381803561,72380.8225244284,-0.0651829461567104
"12533",-3994.59148920141,28634.259197861,0.270344353746623
"12534",-3490.64400463831,7174.95623975992,-0.22561046294868
"12535",-1750.52177628968,-56854.9046292901,0.00421867659315467
"12536",-3096.08413125388,-77779.2459353805,0.20106601389125
"12537",-1628.54647131171,-79965.2657471597,0.826808501500636
"12538",-1957.15826263186,-85731.5116561949,-0.566637563984841
"12539",-2268.94754914101,46364.1609065235,-0.900041370652616
"12540",-3812.1150980005,99323.8525465131,0.25750965019688
"12541",-342.121094767936,1970.34594602883,0.266378168947995
"12542",-638.459680043161,-76946.9399936497,-0.0591049352660775
"12543",-2803.8967104163,65067.9748039693,-0.745369732379913
"12544",-907.379508973099,36797.6975161582,-0.32453316822648
"12545",-3705.3439729847,26253.2088439912,-0.450603459496051
"12546",-1257.61598148383,20973.0500821024,-0.833064229227602
"12547",-941.281068953685,-53962.0460942388,0.865755123086274
"12548",-1291.6970212711,-12295.3923884779,0.841372475493699
"12549",-2266.90002663527,-77967.2292992473,0.607381122652441
"12550",-2159.09102174919,-91463.1986990571,0.159723779186606
"12551",-2934.34759716038,-30184.4699308276,-0.375819182489067
"12552",-4242.82287582755,-2132.18396529555,0.765888805966824
"12553",-3925.63311960548,79922.4591813982,-0.288949261419475
"12554",-155.983632081188,45969.2675620317,0.419979759957641
"12555",-952.868189755827,-96720.8512127399,-0.536316715646535
"12556",-1065.28467065655,-59157.2665609419,-0.986318850424141
"12557",-2225.22719728295,73117.9065071046,0.622803070116788
"12558",-4385.87335210759,-7918.51715184748,0.752074169926345
"12559",-604.492351529188,-3106.68488964438,0.550132259260863
"12560",-4592.4469078891,-15323.8547034562,-0.762414781376719
"12561",-61.6149038076401,61047.8237271309,-0.623205409850925
"12562",-3026.3959846925,66140.5136808753,0.803405261132866
"12563",-4293.42303758021,44670.3486610204,-0.94753345195204
"12564",-4766.03987927083,60422.6507246494,0.415764833800495
"12565",-544.165078666992,-33799.9333161861,0.879056737758219
"12566",-1016.64292144123,1012.97437213361,-0.020892879460007
"12567",-435.379067831673,2846.85725346208,-0.272108499426395
"12568",-4533.52950068656,90694.8524992913,-0.40480938879773
"12569",-2910.49359696917,12514.9491243064,-0.4417645172216
"12570",-2422.97835440841,-13358.6137089878,-0.825547529850155
"12571",-2930.9887816431,60563.7924280018,0.48797745257616
"12572",-447.938728635199,46459.0244926512,0.253304202109575
"12573",-4941.00328274071,-30390.4338739812,-0.120729295536876
"12574",-2093.00764913205,91451.2208662927,0.420936597976834
"12575",-1419.84998250846,-13707.3972262442,-0.339038148988038
"12576",-3503.7057942478,28877.1852850914,-0.729310907423496
"12577",-4705.22346340586,-21593.4516862035,0.662820220459253
"12578",-4356.18044272996,-26073.8078504801,-0.902462793514132
"12579",-2368.78487747163,-61228.8644071668,0.394845689181238
"12580",-1773.88460296206,17412.6060213894,0.816951851826161
"12581",-4501.55910039321,-40498.5617846251,-0.740220357198268
"12582",-562.053328915499,-49436.4537298679,0.312842630315572
"12583",-4728.0763336923,20877.3806225508,-0.428398779127747
"12584",-2600.07994945627,-63476.1595632881,0.15187250263989
"12585",-3160.65099455882,48576.4754470438,0.0207860129885375
"12586",-4228.79486931488,73840.555595234,-0.59839326934889
"12587",-1801.85676873662,-76268.4035114944,-0.0978189678862691
"12588",-4624.76774437819,-52923.8107148558,-0.205646498594433
"12589",-3429.02202131227,86532.3124919087,0.944414339959621
"12590",-485.89776433073,-98880.2131731063,0.870547669474036
"12591",-2770.82633683458,76874.786010012,0.445586116518825
"12592",-1003.75672753435,-426.180986687541,0.0863794912584126
"12593",-1145.55405362044,-53047.3499093205,0.281241188757122
"12594",-2381.73636493739,-19568.5726590455,-0.946553254500031
"12595",-1057.17533817515,-54748.1384593993,0.30128376558423
"12596",-3722.35751848202,-91673.5663544387,-0.979167791549116
"12597",-2011.29154961091,91379.9485657364,0.418982779607177
"12598",-2094.58073740825,10289.0490554273,0.160051732789725
"12599",-1753.40720727108,-6127.90482118726,-0.766601070761681
"12600",23.4649877762422,-86941.7113717645,0.169192765373737
"12601",-4242.23235663958,-65540.4819175601,-0.140248346142471
"12602",-1908.02346493583,44940.5003339052,0.963679537177086
"12603",-2428.98504359182,67742.7823655307,0.417521378956735
"12604",-4952.92881694622,89964.1212075949,-0.547001576516777
"12605",-4159.65433393139,34477.3973803967,0.854042848572135
"12606",-3313.85125226807,16374.4189310819,-0.0373757919296622
"12607",-435.83323371131,39352.7531530708,-0.939337585121393
"12608",-287.278668466024,87912.4337341636,0.893789322115481
"12609",-4926.48017941974,-32009.5853880048,-0.343998671043664
"12610",-87.2891048900783,-80316.6196215898,-0.148218630813062
"12611",-2368.8387229573,-92144.60211806,-0.350051235873252
"12612",-2633.38444391266,-86475.7613744587,0.774550375062972
"12613",-1579.52045227867,-33623.1481749564,0.584574095904827
"12614",-339.03572326526,-50619.4865331054,0.421086314599961
"12615",-316.918029217049,-69665.5451785773,0.663213071413338
"12616",-4836.9547365699,27353.7533823401,0.916360692121089
"12617",-4077.15402180329,-15268.5348875821,0.436717017088085
"12618",-2179.29405078758,-88692.8292457014,0.595174964983016
"12619",-4857.47867738828,34102.7406975627,0.325957861263305
"12620",-3768.15512506291,-25060.5105888098,0.0337716606445611
"12621",-3847.33082933817,55242.677917704,-0.727204270660877
"12622",-4776.25546841882,-64484.9864766002,0.589239505585283
"12623",-4705.93381866347,-54129.95996885,-0.0183849302120507
"12624",-300.414807023481,-78097.7533198893,0.42620400339365
"12625",-2228.49317665678,12163.6664960533,-0.61831567203626
"12626",-1702.11471198127,-64782.1902763098,-0.0716019705869257
"12627",-3195.41817896534,-14254.3897498399,-0.454041516873986
"12628",-3104.52029607259,11065.5857715756,-0.488990873564035
"12629",-841.955421166494,-40732.9550478607,0.0058120246976614
"12630",-4680.90270694811,-51151.9921477884,-0.516706371214241
"12631",-3123.47010604572,58020.1095435768,-0.280771222431213
"12632",-1630.48122180626,42286.0558144748,0.324971737805754
"12633",-1315.65319916699,-75397.1409518272,-0.253503646235913
"12634",-4339.4883932313,11009.1215930879,0.00358642218634486
"12635",-3453.77300968394,-3634.59466025233,-0.726824147626758
"12636",-4885.70704085287,-77019.847696647,-0.819698638282716
"12637",-3013.80933939945,-27387.8383915871,0.575603610835969
"12638",-2539.8526563542,15035.4365352541,0.160077801439911
"12639",-3212.99171941355,8543.19366626441,0.744456899352372
"12640",-3611.4616114879,87790.2321983129,0.119882679078728
"12641",-1601.80906234309,71556.7633509636,-0.916616743896157
"12642",-33.099369565025,5811.63410097361,-0.127459155861288
"12643",-2283.325179643,40167.9725851864,0.73552358103916
"12644",-1566.06485536322,65232.1446686983,0.772438828833401
"12645",-4259.63061130606,-29204.4436559081,0.977020267862827
"12646",-4066.98180732783,63676.4117050916,-0.576932847499847
"12647",-2548.64933989011,-19146.2198738009,0.118640388827771
"12648",-989.237243519165,84468.9802732319,0.22575944242999
"12649",-4522.98404767644,30493.4193380177,0.509905340149999
"12650",-4458.66422811523,5936.45661137998,-0.305956315249205
"12651",-4740.37242520135,-18822.1155200154,-0.592626556754112
"12652",-1566.63863288704,-5933.47297981381,0.735794886015356
"12653",-2799.68859415967,20995.3579120338,0.431177873164415
"12654",-3077.30955006555,22408.22869353,0.748260840307921
"12655",-2641.28520677332,-21858.5520517081,-0.878812284674495
"12656",-4743.86445207056,-26975.8025649935,-0.522908529732376
"12657",-1089.92102630436,91700.5339171737,-0.0211081127636135
"12658",-4857.89899183437,93615.8263124526,0.51880322303623
"12659",-628.800984262489,5106.430221349,-0.0311437221243978
"12660",-3013.56546136085,64676.7223253846,0.826370293274522
"12661",-1618.63116223831,2826.25108957291,-0.133719381410629
"12662",-2107.80733011197,74170.9793452173,-0.358242378104478
"12663",-4095.33524583094,-74483.6365804076,0.817386481910944
"12664",-3194.45915555116,-18953.1191717833,-0.977204569149762
"12665",-1904.15233478416,21502.498537302,0.420086824800819
"12666",-2339.20121698175,47710.1486176252,-0.250308821443468
"12667",-3784.53408561181,-99399.2604315281,0.538815626408905
"12668",-718.778665782884,-77671.873383224,0.813898989465088
"12669",-1913.33669370506,89706.0909774154,0.0191019363701344
"12670",-2785.09529791772,47143.7712199986,0.629175134468824
"12671",-2966.65200309362,-14212.1502198279,-0.131039412226528
"12672",-2506.2520865351,38128.1899753958,-0.172211383469403
"12673",-569.41792035941,32405.5388104171,-0.171659796498716
"12674",-1753.01568459254,25679.3459877372,-0.25789839355275
"12675",-3492.17498642392,-56402.0467922091,0.269560871645808
"12676",-613.947399612516,-23579.6411987394,0.679603861644864
"12677",-171.719977050088,-95254.9744863063,-0.288767057005316
"12678",-283.592979051173,57366.1965783685,-0.585435933899134
"12679",-1250.59589736629,13220.2294189483,-0.421667095739394
"12680",-3259.45237497799,-18547.9398351163,-0.180649451911449
"12681",-795.361383259296,-12283.0636799335,0.477693194057792
"12682",-1044.13509222213,-76406.1644673347,0.376097789499909
"12683",-4388.48527495284,67250.1054592431,-0.45510839857161
"12684",-3065.94179624226,-65043.498435989,-0.293864407576621
"12685",-4335.48523085192,-30203.4959197044,0.48836118914187
"12686",-140.37772223819,65064.6074675024,-0.529349713586271
"12687",-2994.0916262567,-2601.18176229298,-0.701970406807959
"12688",-1147.71215019282,25807.9213555902,0.604686866514385
"12689",-3578.19527767133,-1457.88658410311,0.161300100851804
"12690",-137.432483653538,-20545.2736467123,-0.294780300930142
"12691",-1281.45544151776,-7906.57438337803,-0.118912565056235
"12692",-3735.13198294677,-21731.8512964994,-0.0588178718462586
"12693",-354.394298442639,-47443.078411743,0.916294322814792
"12694",-596.48528106045,-98082.141391933,0.0665867058560252
"12695",-764.867400866933,-90245.1393194497,-0.287021256051958
"12696",-4614.85196389258,-56337.0822463185,-0.0834082178771496
"12697",-4055.84492555354,-55662.8472637385,-0.180119430180639
"12698",-1056.68518110178,13595.2990036458,0.614058881532401
"12699",-3418.55242766906,-3560.55879965425,0.124478539451957
"12700",-4924.10877298098,94480.5515930057,-0.470959287136793
"12701",-400.886153895408,-59345.65118514,0.905904250219464
"12702",-2420.76629598159,82637.1987815946,0.762231800239533
"12703",-3670.38080696948,-72996.2853249162,0.360887242015451
"12704",-4884.95570716914,-98964.1075022519,0.422654496505857
"12705",-1835.42524096556,34902.6360083371,0.853821955155581
